Video ID,User Name,Comment
oH9mnAfXp_k,free speech,Problem with aussies are openers. They need to drop one atleast and make travis head open. You need uptempo game to put pressure back on india.  Even wicket falls. They need to be aggressive.<br><br>Timid play ? Indian spinners eat you up.<br><br>I predicted aussie win 2-1.<br><br>They need to make changes and fast. <br><br>Can the new change make any difference? Depends on openers.<br><br>Two left hander is a no go.  Ashwin will eath them up in spinning low bounce wicket.<br><br>Its a totally different in aussie condition where ashwin is kinda useless. Reason is ashwin cant bend and back problem.<br><br>Aussies needs to score more runs against indian fast bowlers and get a good start.<br><br>Also indian spinners are not scared of Aussie middle order. <br><br>Aussies needs to bring new set of batsman.  shaw and comb are useless in spinning condition
oH9mnAfXp_k,KAPIL BAHRANI,Do whatever planing you want..changes in your batting order..you guys are sitting ducks😂😅🤣
oH9mnAfXp_k,Geoff Jones,Play Ronaldo as opening bat
oH9mnAfXp_k,santosh kumar,Spinitus panic that often occur in sena countries visit india
oH9mnAfXp_k,vedant pandya,Aussies learn something form other countries like England South Africa and West Indies<br><br>They never penned a question on pitches in Indian rather they try to better themselves against spin bowling<br><br>There is always two stage in sports<br>Either you complaint or learn <br>Choose your side 😉😉<br><br>You never complaint when Shane Warne picked wickets on Indian pitches
oH9mnAfXp_k,DEEP SHANKAR Karmakar,Fox cricket is the main culprit. They were the ones who distracted their team by negative coverage of pitch.
oH9mnAfXp_k,DEEP SHANKAR Karmakar,Haddin is talking!! What&#39;s his record in india 😂😂😂
oH9mnAfXp_k,Vikash Singh,How about Ashwin has more tons than Tim Paine
oH9mnAfXp_k,Mere MonKey🐒 Bath,"Aussies should play gully cricket,  the way they make noise, and cry for anything.  Rubbish mentality."
oH9mnAfXp_k,Yakub Khan,"I SUGGEST YOU,TAKE THE BALL TEMPERINT CASE TO USA"
oH9mnAfXp_k,vijay velu,"Open with Renshaw, bring Head in middle, for gods sake Aussies need Hazelwood in squad coz he is Glen M kind of bowler. Put a good fight.<br><br>India clearly missing Pant and Iyer. But our lower order is saving us for 3 years. Top order needs to step up. One good innings from Kholi in this series might change everything for India and himself."
oH9mnAfXp_k,Jatin teli,Fox cricket crying in corner 😂
oH9mnAfXp_k,Xavi168,you cannot be serious fox?? You&#39;re the one who made a big deal out of the pitch and now u blame it on &#39;australia&#39;
oH9mnAfXp_k,sarthak,The summer of 91 🤣🤣🤣 well played Australia 🇦🇺 🤣
oH9mnAfXp_k,Nah,Bloody hell🤣
oH9mnAfXp_k,Santosh America,If austalia want to win in India then they have to play two tests every year in india to get deep expereience and India should also play two test every year in australia
oH9mnAfXp_k,bringingtherukas,"Australia should just beat India at their own game next home series.<br>Absolute green tops in Perth and Brisbane, Play 4 Pace bowlers, Australia would win both.<br>Turn the sprinklers on for a month in Hobart, Day/Night test, the ball will swing everywhere, Australia wins again.  <br>A road at Adelaide., play 7 batsmen, bat for 3 days, so no result.<br>Australia wins 3-0"
oH9mnAfXp_k,tyler isangry,"<a href=""https://www.youtube.com/watch?v=oH9mnAfXp_k&amp;t=1m05s"">1:05</a> 🤣🤣🤣👍"
oH9mnAfXp_k,Niraj kumar,Dear fox cricket rather than criticizing the pitch and spreading fake rumors about ball tempering you should discuss about team selection and captaincy and your players need to get better at playing spin in foreign soils.
oH9mnAfXp_k,VIVEK,There are no devils in pitch if Axar is getting runs😁😁😎
oH9mnAfXp_k,🇮🇳 Good Person IAS,Team 91-10 🇦🇺 Is Blowing My Mind 😎
oH9mnAfXp_k,Learn to Earn - FX,"Fun fact : Fox cricket is the main culprit in Oz loss in this match, well you all know why😂😂"
oH9mnAfXp_k,SOURAV,Ian Healy got a big mouth.
oH9mnAfXp_k,Vikram mer Bharwad,🇮🇳🇮🇳🇮🇳 Nice work 🇮🇳🇮🇳👍
oH9mnAfXp_k,Nikunj Chaudhri,Crying Fox 😂😂😂
oH9mnAfXp_k,nikhil vinayak,Channel australia ka aur comments Indian ke😂
H1qaecQZGl4,Ashish Garg,Why you australian always cheat?? Don&#39;t you have a little bit shame. You cheated with india now with England. Have some self respect at least.
H1qaecQZGl4,Jaspal Singh,How we get to listen this commentary panel in india
H1qaecQZGl4,Sameer Thapa,Wonder how Australia played in Delhi with AQI of over 300 ?? They must check their lung doctor
H1qaecQZGl4,Nishant Ranjan,Funny how they crib about turning pitches and conditions… as if it’s a surprise. They have one of the best spinners in Lyon so why they seem so surprised about balls spinning .
H1qaecQZGl4,Mukesh Nehra,"Whenever India plays badly in foreign conditions this is the thing they also do, they also get out inside 30-50 overs like in newzealand or in Australia sometimes"
H1qaecQZGl4,H R,"The difference between India and Australia is that Australia play with 11 players and India play with 14 players, 9 batsman and 5 bowlers.."
H1qaecQZGl4,Sandeep Singh,Mr. Cricket was always in the form in whole career.
H1qaecQZGl4,Ravishanker R,"Only difference between aus and Ind is players like jadeja , Ashwin and axar who score in Indian conditions. Nothing else . Aus can easily win against India."
H1qaecQZGl4,Dave Routley,To bad the rest of the side should of come home also.. They were SO Cocky when they BEAT low side Sth Africa and West indies. But the truth IS when they play top sides they struggle . 😁😁😁😁
H1qaecQZGl4,Kalaivani Murugesan,4 in 4 wow india wins in australia last 2 tours are just jaw dropping especially the last one and india winning at home is no big deal... 😎
H1qaecQZGl4,Sarvagya 7619,"India shouldn&#39;t invite Australia to Indian shores, they can&#39;t play spin, absolute useless against Ashwin-Jadeja duo and don&#39;t forget Axar who brings absolute carnage if not with the bowl then certainly with the bat. If BGT happens it should only happen in Australia, atleast India competes there, wins one or two test matches. As far as Australian team in India is concerned a test match barely goes to 4th day forget about any fight or competition from Australia, an overrated team who can play well at roads at home, can&#39;t win in India."
H1qaecQZGl4,Mahesh Shilimkar,Border Gavaskar trophy goes ton India <br>And WTC trophy goes to Australia 😂😂😂
H1qaecQZGl4,Sid Som,"For test cricket to survive, ICC needs to focus on introducing synthetic drop-in pitches across all test-playing countries, minimizing the home country advantage due to vastly different pitch conditions from country to country."
H1qaecQZGl4,abhishekpt 10,What is so unbelievable ? Anchor says India has won 4 in row!!! This attitude has got Australia in position where they are now
H1qaecQZGl4,IN2047,India always played well but now India seems like a champion in cricket because of the improvement of umpiring due to technological advancement.
H1qaecQZGl4,sakthi vel,How india retains bgt Trophy when only 2 matches were played out of 4. What if aus won the remaining 2 someone explain?
H1qaecQZGl4,pavan kumar,Hopefully our boys make it Hatrick in Australia. Because in india we can win doesn&#39;t matter whoever is in opposition and expecting a white wash in these series.
H1qaecQZGl4,NITESH GAMING,we like this fear [fox] 😉🖕😂
H1qaecQZGl4,RONIT 冬,Delete 36 all out
H1qaecQZGl4,Ankur Jyoti Gogoi,"If the news of serious health issue is true,then Pat&#39;s mental state was not good during the first two tests...hope his family comes out of it."
H1qaecQZGl4,Arindam Talapatra,Why not playing practice matches when there is a 10 day gap between two matches?
H1qaecQZGl4,Subham Sarkar,Suji hay Australia 🦘🦘🦘🌏🌏🌏
H1qaecQZGl4,Govindarajan Narasimhan,All this will be forgotten and Australia wil go back and think about retraining the Ashes but if they want to be really world no 1 they have to beat India in India ; but what is surprising is none of the top teams is taking this seriously and taking is as a project to best India. They have to invest in spin and find good young spinners and train them realy hard otherwise the result will repeat again and again.Are they willing?
H1qaecQZGl4,shailendra chauhan,So it took the hosts a time of just one test match to retain the Border Gavaskar trophy. That&#39;s pretty impressive !! 5 days of sheer clinical performances and dominating cricket. <br>TEST Cricket is the BEST cricket
H1qaecQZGl4,*bhavesh,Predict 4/0
H1qaecQZGl4,Soul Mahi,Great news Channel.. Otherwise indian channel. Breaking news.. Bharat ko hui bhut buri tareeke se har  ... Kya kohli ne janbujakr harwaya match. 🤣🤣🤣🤣🤣🤣🤣🤣
H1qaecQZGl4,Gaurav rai,Barking dogs seldom bites 🤬🤬🤬🤬🤬
H1qaecQZGl4,Bhaskar Balasubramaniam,"I think Cummins did not do his job astutely. His 2nd inning batting was like that of west indies tailender, absolutely horrendous. A very appaling type of captain, rightly either ran away or was booted out of remaining matches."
H1qaecQZGl4,Iam bisu,4-0
H1qaecQZGl4,Gowrishanker V,"No screaming, no denunciations, no talking down. Forthright discussion, incisive analysis. No pulling punches either. They call the spade a spade. Most Indian so called experts r incapable of this. And, TRAGICALLY, when a critic like Ravi Shastri-a rarity- says something candidly, most find him immensely unpalatable. Most Indians love benign, goody goody blather. I dare say that I am in for some flack."
H1qaecQZGl4,Dass,Only sucessful batter was Mathew Haden of 2001 series who had runs before both Fast ballers and Spinners Anil Kumble and Harbhajan. And Steve Waugh as captain in that series. I still remember the pink cloth which waugh kept during difficult time playing facing West Indies fury Fast bowlers Curtly Ambrose  Short pitch off side movement and his bowling partners in W.I. in 1995.(Best  Cricketing battle)- H.S.
H1qaecQZGl4,Dass,"Sir! We Indian fans welcme Australia in India. Hope return of Stark and Cameron Green. As Number 1 fast bowler in Australia, Pat cummins has underperformed in 2 tests. Batters have Underperformed. Only Khawaja looks better opener to some extinct.- H.S."
H1qaecQZGl4,Randy Sniper,Ya boys got slapped. Ashes will be done and dusted 5-0
H1qaecQZGl4,Benjamin Houghton,You interested in HMAS Cerberus cloning children underground in Labs to sell to pedophiles all around the world or is it just sport fkn sport?
H1qaecQZGl4,DM Sports guy,I admire the honest and great analysis of the game by two absolute legends of the game.Absolutely incredible.
H1qaecQZGl4,rakshit shah,"Indore will be a more dangerous track than Nagpur &amp; Delhi. After chennai, indore is the second dangerous place for spin in India. Welcome Aussies 😂! Happy we have already retained the BGT"
H1qaecQZGl4,DM Sports guy,My prayers with Pat and his family
H1qaecQZGl4,Brian Barnes,I&#39;ve watched cricket for almost 50 years and never witnessed such an abject performance by Australia. Embarrassing.
H1qaecQZGl4,Adesh Reaction,Imagine our indian media can speak this way 😂😂😂
H1qaecQZGl4,JAI SHIV SHAMVO 😊,"Ye Toh Hona Hii Tha,,,,, BCCI &amp; Jay Shah fixed every match &amp; the series happened in India 🙏 ,,,, that&#39;s shameful !!!!!!"
H1qaecQZGl4,Bala Varshik,வார்னர் போல் ராகுலயும் மண்டையில அடிச்சி......உட்கார வச்சிட்டு கில்லா கொண்டு வாங்க இதெல்லாம் சொல்லிய கொடுக்கணும்.
H1qaecQZGl4,Rajendra Singh Rana,I have a great respect for Pat.May God resolve all his family issues. We are waiting you Pat.
H1qaecQZGl4,Raghav E,Aussies used to intimidate the umpires and get results in their favour. But after DRS that old ploy is totally useless
H1qaecQZGl4,Being Human,Sweep reverse sweep slog sweep clean sweep 4-0
H1qaecQZGl4,TheLibran38,"when India went to Australia in 2020/21, in the last test, Indian bowlers had 13 test wickets among them, while the Aussie attack had over 1000 wickets. <br><br>There is probably no one reason for the Indians &quot;owning&quot; the Aussies...I think at this point the Indians are living &quot;rent-free&quot; in Aussie heads 🙂<br><br>And to think that neither Bumrah nor Pant are playing..."
H1qaecQZGl4,Rahul Kashyap #cricketlover,Except Smith this test team is very weak
H1qaecQZGl4,Niel Gyanath,Well done india
H1qaecQZGl4,Invasive Species,Lol I like how Indians are equally disappointed with Aus.
H1qaecQZGl4,DHIRAJ KUMAR,KL rahul ke jagah par shubhm gill ko khilaya jaye
H1qaecQZGl4,Soumya Ranjan Panda,My favourite CSK 💪🔥 Mike Hussey
H1qaecQZGl4,CineScope,Kohli is the face for TRP in Australia
H1qaecQZGl4,TimePass,ये गोरे खुद को बेस्ट समझते हैँ. अबे polar bear से ज्यादा खतरनाक ग्रिजली bear होता है.
H1qaecQZGl4,KaNuP RoY,Is swipe shot a better action against Ravindra Jadeja...?<br><b>No!! Not on such tracks atleast!</b> <br>Jaddu&#39;s Swag... 😀
H1qaecQZGl4,abbsnn cose,"there is low bounce. I don&#39;t think Delhi had inconsistent bounce, but the pitch had definitely low bounce."
H1qaecQZGl4,Sydney,"The reverse sweep is the stupidest stroke in test cricket. Batsmen look stupid when they&#39;re dismissed playing the reverse sweep, when a conventional could have/should have been played."
H1qaecQZGl4,Proudindian662,In 3rd Test australia going to all out on 122
H1qaecQZGl4,Biman Borah,Brendon julian us Australian version Siddharth Malhotra ☺️
H1qaecQZGl4,Stephen Terrill,Do a Haydos or a Gilly and dance down the wicket to meet the ball.
H1qaecQZGl4,Dr. Ajithlal,"They say this is good test cricket. But actually it&#39;s not , test finished in 3 days because of poor battering perfomance , hopefully for next year Australia will set up better squad for entertaining cricket ."
H1qaecQZGl4,D k bajaj,Happy to see Allen border after longtime great man
H1qaecQZGl4,Robin,Great analysis…<br>Thank you for not complaining about Indian pitches again🙃
H1qaecQZGl4,Maidul Hossain,This Is almost bad pitch after Mirpur 😆💯
H1qaecQZGl4,Noel Kanaparthi,I’m thrilled that India won….but Pat is my favourite bowler…..Hope he’s well.
H1qaecQZGl4,tamoghna das,KL Rahul is actually undercover Australian agent. He has taken it upon himself to make the games competitive (bu throwing his cheap wicket)
H1qaecQZGl4,Sugato Roy,what about Zampa ? He has always bowled well against the INDIANS especially against Virat Kohli. He may  be considered only as a T20 and 1 Day specialist but the fact is that he is a good spinner and knows the playing surfaces well in India. A known devil is always  better than an unknown devil
H1qaecQZGl4,Him123,India has proven again that they are the best in all formats of cricket whether in india or overseas. <br>They simply outclass any team in the world. They deserve all the accolades and praise.
H1qaecQZGl4,Shubham Tiwari,"Imo, only issue here is with mindset of Aussie cricketers. They ain&#39;t trusting their defence, they gotta trust their defence and spend time on the pitch, I believe they will survive, we I&#39;ll see a good test I guess ,not one sided demolition."
H1qaecQZGl4,Kabir Abrol,"You said you are great when u play home but lost at home couple of years ago , not against India 🤣🇮🇳"
